# x,y,<bush>,<cookie>,<shadow>,<visibility>
3826,5690,1,0,0,1
3825,5690,1,0,0,1
3826,5690,1,0,0,1
3825,5689,1,0,0,1
3825,5689,1,0,0,1
3826,5689,1,0,0,1
3826,5689,1,0,0,1
3825,5689,1,0,0,1
3826,5689,1,0,0,1
3828,5690,1,0,0,1
3829,5690,1,0,0,1
3831,5691,1,0,0,1
3832,5691,1,0,0,1
3831,5690,1,0,0,1
3832,5691,1,0,0,1
3831,5690,1,0,0,1
3832,5691,1,0,0,1
3831,5691,1,0,0,1
3829,5688,1,0,0,1
3830,5689,1,0,0,1
3829,5689,1,0,0,1
3830,5689,1,0,0,1
3831,5689,1,0,0,1
3831,5689,1,0,0,1
3832,5689,1,0,0,1
3833,5690,1,0,0,1
3835,5690,1,0,0,1
3836,5691,1,0,0,1
3836,5691,1,0,0,1
3836,5690,1,0,0,1
3835,5689,1,0,0,1
3835,5689,1,0,0,1
3835,5688,1,0,0,1
3835,5688,1,0,0,1
3837,5690,1,0,0,1
3838,5689,1,0,0,1
3837,5689,1,0,0,1
3837,5689,1,0,0,1
3837,5690,1,0,0,1
3837,5689,1,0,0,1
3835,5689,1,0,0,1
3835,5686,1,0,0,1
3835,5682,1,0,0,1
3835,5679,1,0,0,1
3834,5676,1,0,0,1
3832,5674,1,0,0,1
3831,5672,1,0,0,1
3829,5671,1,0,0,1
3827,5669,1,0,0,1
3827,5665,1,0,0,1
3827,5667,1,0,0,1
3827,5666,1,0,0,1
3827,5666,1,0,0,1
3827,5666,1,0,0,1
3827,5666,1,0,0,1
3826,5665,1,0,0,1
3826,5662,1,0,0,1
3825,5662,1,0,0,1
3822,5660,1,0,0,1
3819,5659,1,0,0,1
3816,5657,1,0,0,1
3812,5656,1,0,0,1
3809,5655,1,0,0,1
3805,5653,1,0,0,1
3802,5652,1,0,0,1
3798,5651,1,0,0,0
3795,5651,1,0,0,0
3793,5649,1,0,0,0
3789,5647,1,0,0,0
3786,5645,1,0,0,0
3783,5643,1,0,0,0
3781,5642,1,0,0,0
3779,5642,1,0,0,0
3782,5642,1,0,0,0
3780,5642,1,0,0,0
3778,5641,1,0,0,0
3776,5642,1,0,0,0
3776,5641,1,0,0,0
3776,5641,1,0,0,0
3775,5641,1,0,0,0
3775,5642,1,0,0,0
3774,5642,1,0,0,0
3774,5641,1,0,0,0
3773,5641,1,0,0,0
3772,5641,1,0,0,0
3771,5641,1,0,0,0
3770,5640,1,0,0,0
3768,5640,1,0,0,0
3767,5639,1,0,0,0
3766,5639,1,0,0,0
3762,5638,1,0,0,0
3760,5639,1,0,0,0
3758,5640,1,0,0,0
3756,5641,1,0,0,0
3754,5640,1,0,0,0
3751,5641,1,0,0,0
3749,5640,1,0,0,0
3746,5639,1,0,0,0
3744,5638,1,0,0,0
3742,5636,1,0,0,0
3741,5636,1,0,0,0
3740,5635,1,0,0,0
3739,5633,1,0,0,0
3738,5633,1,0,0,0
3737,5633,1,0,0,0
3735,5634,1,0,0,0
3734,5634,1,0,0,0
3733,5635,1,0,0,0
3732,5636,1,0,0,0
3731,5636,1,0,0,0
3730,5637,1,0,0,0
3730,5638,1,0,0,0
3731,5638,1,0,0,0
3730,5639,1,0,0,0
3729,5640,1,0,0,0
3726,5643,1,0,0,0
3722,5642,1,0,0,0
3718,5642,1,0,0,0
3714,5643,1,0,0,0
3712,5641,1,0,0,0
3710,5639,1,0,0,0
3705,5638,1,0,0,0
3703,5638,1,0,0,0
3702,5638,1,0,0,0
3702,5639,1,0,0,0
3702,5639,1,0,0,0
3702,5639,1,0,0,0
3703,5640,1,0,0,0
3704,5640,1,0,0,0
3703,5641,1,0,0,0
3703,5641,1,0,0,0
3703,5642,1,0,0,0
3703,5642,1,0,0,0
3704,5643,1,0,0,0
3703,5643,1,0,0,0
3703,5644,1,0,0,0
3703,5644,1,0,0,0
3702,5647,1,0,0,0
3703,5647,1,0,0,0
3704,5649,1,0,0,0
3706,5648,1,0,0,0
3706,5648,1,0,0,0
3707,5648,1,0,0,0
3707,5648,1,0,0,0
3708,5648,1,0,0,0
3708,5648,1,0,0,0
3709,5648,1,0,0,0
3709,5647,1,0,0,0
3710,5648,1,0,0,0
3710,5648,1,0,0,0
3710,5647,1,0,0,0
3711,5647,1,0,0,0
3712,5647,1,0,0,0
3712,5647,1,0,0,0
3713,5647,1,0,0,0
3710,5650,1,0,0,0
3710,5651,1,0,0,0
3710,5653,1,0,0,0
3710,5653,1,0,0,0
3707,5655,1,0,0,0
3706,5658,1,0,0,0
3703,5662,1,0,0,0
3703,5662,1,0,0,0
3704,5663,1,0,0,0
3705,5666,1,0,0,0
3702,5668,1,0,0,0
3700,5671,1,0,0,0
3699,5670,1,0,0,0
3699,5670,1,0,0,0
3701,5669,1,0,0,0
3701,5669,1,0,0,0
3701,5669,1,0,0,0
3701,5670,1,0,0,0
3701,5670,1,0,0,0
3700,5669,1,0,0,0
3700,5669,1,0,0,0
3700,5668,1,0,0,0
3699,5668,1,0,0,0
3699,5668,1,0,0,0
3701,5668,1,0,0,0
3703,5671,1,0,0,0
3706,5673,1,0,0,0
3708,5676,1,0,0,0
3708,5676,1,0,0,0
3709,5676,1,0,0,0
3708,5676,1,0,0,0
3709,5676,1,0,0,0
3709,5675,1,0,0,0
3709,5676,1,0,0,0
3711,5675,1,0,0,0
3650,5638,1,0,0,0
3649,5638,1,0,0,1
3650,5638,1,0,0,1
3651,5637,1,0,0,1
3651,5637,1,0,0,1
3652,5637,1,0,0,1
3653,5637,1,0,0,1
3653,5636,1,0,0,1
3654,5636,1,0,0,1
3655,5636,1,0,0,1
3654,5637,1,0,0,1
3654,5638,1,0,0,1
3654,5638,1,0,0,1
3655,5638,1,0,0,1
3655,5636,1,0,0,1
3655,5637,1,0,0,1
3656,5637,1,0,0,1
3655,5638,1,0,0,1
3655,5639,1,0,0,1
3656,5638,1,0,0,1
3656,5640,1,0,0,1
3656,5640,1,0,0,1
3656,5640,1,0,0,1
3657,5640,1,0,0,1
3657,5639,1,0,0,1
3657,5640,1,0,0,1
3657,5640,1,0,0,1
3657,5642,1,0,0,1
3658,5642,1,0,0,1
3658,5642,1,0,0,1
3658,5644,1,0,0,1
3658,5643,1,0,0,1
3659,5644,1,0,0,1
3659,5644,1,0,0,1
3660,5644,1,0,0,1
3660,5644,1,0,0,1
3660,5644,1,0,0,1
3660,5645,1,0,0,1
3661,5644,1,0,0,1
3661,5644,1,0,0,1
3661,5645,1,0,0,1
3661,5644,1,0,0,1
3661,5645,1,0,0,1
3661,5646,1,0,0,1
3661,5646,1,0,0,1
3662,5646,1,0,0,1
3662,5646,1,0,0,1
3664,5645,1,0,0,1
3664,5645,1,0,0,1
3665,5645,1,0,0,1
3665,5645,1,0,0,1
3666,5645,1,0,0,1
3667,5644,1,0,0,1
3667,5644,1,0,0,1
3668,5644,1,0,0,1
3668,5643,1,0,0,1
3669,5644,1,0,0,1
3669,5644,1,0,0,1
3670,5643,1,0,0,1
3670,5642,1,0,0,1
3670,5643,1,0,0,1
3671,5642,1,0,0,1
3672,5641,1,0,0,1
3672,5641,1,0,0,1
3672,5642,1,0,0,1
3673,5641,1,0,0,1
3674,5641,1,0,0,1
3675,5640,1,0,0,1
3676,5640,1,0,0,1
3676,5639,1,0,0,1
3677,5639,1,0,0,1
3677,5639,1,0,0,1
3678,5638,1,0,0,1
3679,5639,1,0,0,1
3679,5639,1,0,0,1
3680,5638,1,0,0,1
3680,5639,1,0,0,1
3681,5639,1,0,0,1
3681,5639,1,0,0,1
3682,5639,1,0,0,1
3682,5639,1,0,0,1
3683,5638,1,0,0,1
3683,5637,1,0,0,1
3683,5637,1,0,0,1
3684,5638,1,0,0,1
3684,5637,1,0,0,1
3684,5638,1,0,0,1
3683,5638,1,0,0,1
3683,5638,1,0,0,1
3682,5640,1,0,0,1
3682,5639,1,0,0,1
3682,5639,1,0,0,1
3682,5639,1,0,0,1
3683,5639,1,0,0,1
3683,5639,1,0,0,1
3683,5640,1,0,0,1
3684,5640,1,0,0,1
3684,5641,1,0,0,1
3684,5641,1,0,0,1
3685,5643,1,0,0,1
3640,5632,1,0,0,1
3640,5632,1,0,0,1
3641,5633,1,0,0,1
3641,5633,1,0,0,1
3641,5633,1,0,0,1
3641,5633,1,0,0,1
3641,5633,1,0,0,1
3642,5634,1,0,0,1
3641,5634,1,0,0,1
3641,5634,1,0,0,1
3639,5632,1,0,0,1
3638,5630,1,0,0,1
3640,5630,1,0,0,1
3640,5629,1,0,0,1
3640,5629,1,0,0,1
3640,5629,1,0,0,1
3640,5631,1,0,0,1
3640,5631,1,0,0,1
3641,5631,1,0,0,1
3642,5631,1,0,0,1
3642,5631,1,0,0,1
3643,5631,1,0,0,1
3643,5631,1,0,0,1
3644,5632,1,0,0,1
3645,5632,1,0,0,1
3645,5632,1,0,0,1
3645,5632,1,0,0,1
3646,5632,1,0,0,1
3646,5632,1,0,0,1
3647,5632,1,0,0,1
3648,5632,1,0,0,1
3649,5632,1,0,0,1
3649,5631,1,0,0,1
3650,5632,1,0,0,1
3650,5631,1,0,0,1
3651,5631,1,0,0,1
3651,5631,1,0,0,1
3652,5631,1,0,0,1
3652,5631,1,0,0,1
3653,5631,1,0,0,1
3653,5631,1,0,0,1
3654,5631,1,0,0,1
3654,5631,1,0,0,1
3655,5631,1,0,0,1
3655,5631,1,0,0,1
3655,5631,1,0,0,1
3655,5632,1,0,0,1
3656,5632,1,0,0,1
3656,5632,1,0,0,1
3658,5632,1,0,0,1
3658,5633,1,0,0,1
3658,5630,1,0,0,1
3657,5632,1,0,0,1
3657,5632,1,0,0,1
3657,5632,1,0,0,1
3657,5633,1,0,0,1
3658,5633,1,0,0,1
3657,5633,1,0,0,1
3659,5633,1,0,0,1
3659,5637,1,0,0,1
3660,5638,1,0,0,1
3660,5638,1,0,0,1
3661,5638,1,0,0,1
3661,5638,1,0,0,1
3661,5638,1,0,0,1
3661,5638,1,0,0,1
3662,5638,1,0,0,1
3661,5636,1,0,0,1
3661,5633,1,0,0,1
3661,5632,1,0,0,1
3661,5631,1,0,0,1
3662,5631,1,0,0,1
3662,5630,1,0,0,1
3662,5632,1,0,0,1
3661,5632,1,0,0,1
3661,5631,1,0,0,1
3661,5631,1,0,0,1
3661,5630,1,0,0,1
3661,5630,1,0,0,1
3660,5630,1,0,0,1
3661,5630,1,0,0,1
3660,5630,1,0,0,1
3660,5630,1,0,0,1
3660,5630,1,0,0,1
3660,5629,1,0,0,1
3660,5629,1,0,0,1
3660,5629,1,0,0,1
3660,5629,1,0,0,1
3660,5629,1,0,0,1
3659,5629,1,0,0,1
3661,5628,1,0,0,1
3660,5628,1,0,0,1
3659,5627,1,0,0,1
3659,5628,1,0,0,1
3660,5627,1,0,0,1
3659,5627,1,0,0,1
3660,5626,1,0,0,1
3660,5626,1,0,0,1
3659,5626,1,0,0,1
3659,5625,1,0,0,1
3612,5740,1,0,0,1
3613,5740,1,0,0,1
3613,5740,1,0,0,1
3613,5739,1,0,0,1
3612,5740,1,0,0,1
3613,5740,1,0,0,1
3612,5740,1,0,0,1
3612,5740,1,0,0,1
3612,5740,1,0,0,1
3614,5741,1,0,0,1
3616,5741,1,0,0,1
3619,5741,1,0,0,1
3620,5739,1,0,0,1
3617,5740,1,0,0,1
3616,5740,1,0,0,1
3617,5740,1,0,0,1
3616,5741,1,0,0,1
3617,5740,1,0,0,1
3618,5741,1,0,0,1
3619,5742,1,0,0,1
3619,5742,1,0,0,1
3619,5741,1,0,0,1
3617,5741,1,0,0,1
3617,5741,1,0,0,1
3617,5741,1,0,0,1
3616,5741,1,0,0,1
3617,5741,1,0,0,1
3619,5742,1,0,0,1
3620,5741,1,0,0,1
3619,5742,1,0,0,1
3619,5741,1,0,0,1
3620,5741,1,0,0,1
3619,5742,1,0,0,1
3619,5741,1,0,0,1
3617,5741,1,0,0,1
3619,5742,1,0,0,1
3620,5742,1,0,0,1
3619,5742,1,0,0,1
3618,5741,1,0,0,1
3619,5742,1,0,0,1
3619,5742,1,0,0,1
3617,5741,1,0,0,1
3617,5741,1,0,0,1
3617,5741,1,0,0,1
3617,5741,1,0,0,1
3617,5741,1,0,0,1
3616,5741,1,0,0,1
3617,5741,1,0,0,1
3617,5741,1,0,0,1
3618,5741,1,0,0,1
3617,5741,1,0,0,1
3617,5741,1,0,0,1
3617,5741,1,0,0,1
3617,5742,1,0,0,1
3616,5742,1,0,0,1
3617,5741,1,0,0,1
3617,5741,1,0,0,1
3619,5742,1,0,0,1
3619,5743,1,0,0,1
3619,5742,1,0,0,1
3619,5743,1,0,0,1
3617,5741,1,0,0,1
3617,5742,1,0,0,1
3618,5741,1,0,0,1
3616,5742,1,0,0,1
3616,5743,1,0,0,1
3617,5742,1,0,0,1
3617,5741,1,0,0,1
3617,5742,1,0,0,1
3617,5742,1,0,0,1
3616,5743,1,0,0,1
3616,5742,1,0,0,1
3616,5743,1,0,0,1
3617,5742,1,0,0,1
3617,5742,1,0,0,1
3616,5742,1,0,0,1
3615,5742,1,0,0,1
3616,5742,1,0,0,1
3616,5742,1,0,0,1
3616,5743,1,0,0,1
3617,5742,1,0,0,1
3618,5741,1,0,0,1
3618,5741,1,0,0,1
3617,5742,1,0,0,1
3618,5741,1,0,0,1
3617,5743,1,0,0,1
3616,5742,1,0,0,1
3616,5742,1,0,0,1
3616,5742,1,0,0,1
3616,5743,1,0,0,1
3618,5742,1,0,0,1
3620,5741,1,0,0,1
3618,5742,1,0,0,1
3618,5742,1,0,0,1
3620,5742,1,0,0,1
3620,5742,1,0,0,1
3620,5742,1,0,0,1
3620,5742,1,0,0,1
3618,5742,1,0,0,1
3618,5742,1,0,0,1
3668,5634,1,0,0,1
3669,5634,1,0,0,1
3669,5634,1,0,0,1
3669,5634,1,0,0,1
3668,5634,1,0,0,1
3668,5634,1,0,0,1
3668,5634,1,0,0,1
3667,5634,1,0,0,1
3667,5633,1,0,0,1
3666,5634,1,0,0,1
3667,5633,1,0,0,1
3666,5633,1,0,0,1
3666,5633,1,0,0,1
3666,5633,1,0,0,1
3665,5634,1,0,0,1
3665,5633,1,0,0,1
3665,5633,1,0,0,1
3665,5633,1,0,0,1
3664,5633,1,0,0,1
3665,5635,1,0,0,1
3664,5636,1,0,0,1
3664,5635,1,0,0,1
3664,5635,1,0,0,1
3664,5632,1,0,0,1
3664,5632,1,0,0,1
3664,5632,1,0,0,1
3664,5632,1,0,0,1
3664,5632,1,0,0,1
3664,5631,1,0,0,1
3664,5631,1,0,0,1
3664,5631,1,0,0,1
3664,5632,1,0,0,1
3663,5631,1,0,0,1
3663,5634,1,0,0,1
3663,5635,1,0,0,1
3663,5635,1,0,0,1
3665,5637,1,0,0,1
3665,5636,1,0,0,1
3663,5635,1,0,0,1
3664,5634,1,0,0,1
3663,5632,1,0,0,1
3665,5630,1,0,0,1
3665,5630,1,0,0,1
3664,5631,1,0,0,1
3665,5632,1,0,0,1
3665,5630,1,0,0,1
3665,5630,1,0,0,1
3665,5631,1,0,0,1
3665,5632,1,0,0,1
3665,5632,1,0,0,1
3665,5633,1,0,0,1
3666,5633,1,0,0,1
3665,5633,1,0,0,1
3666,5632,1,0,0,1
3666,5633,1,0,0,1
3667,5632,1,0,0,1
3668,5631,1,0,0,1
3668,5633,1,0,0,1
3667,5633,1,0,0,1
3668,5633,1,0,0,1
3668,5633,1,0,0,1
3668,5633,1,0,0,1
3669,5633,1,0,0,1
3668,5634,1,0,0,1
3669,5634,1,0,0,1
3669,5634,1,0,0,1
3669,5633,1,0,0,1
3670,5633,1,0,0,1
3670,5633,1,0,0,1
3670,5633,1,0,0,1
3669,5634,1,0,0,1
3669,5634,1,0,0,1
3669,5634,1,0,0,1
3669,5636,1,0,0,1
3671,5638,1,0,0,1
3670,5636,1,0,0,1
3669,5633,1,0,0,1
3669,5634,1,0,0,1
3668,5635,1,0,0,1
3668,5635,1,0,0,1
3669,5633,1,0,0,1
3669,5633,1,0,0,1
3668,5635,1,0,0,1
3668,5635,1,0,0,1
3668,5635,1,0,0,1
3668,5635,1,0,0,1
3667,5634,1,0,0,1
3667,5635,1,0,0,1
3667,5634,1,0,0,1
3667,5634,1,0,0,1
3667,5634,1,0,0,1
3667,5634,1,0,0,1
3666,5635,1,0,0,1
3666,5634,1,0,0,1
3666,5634,1,0,0,1
3665,5634,1,0,0,1
3665,5634,1,0,0,1
3665,5634,1,0,0,1
3664,5634,1,0,0,1
3664,5634,1,0,0,1
3665,5654,1,0,0,1
3666,5654,1,0,0,1
3665,5653,1,0,0,1
3665,5650,1,0,0,1
3665,5651,1,0,0,1
3664,5652,1,0,0,1
3664,5652,1,0,0,1
3664,5652,1,0,0,1
3664,5652,1,0,0,1
3663,5650,1,0,0,1
3663,5650,1,0,0,1
3662,5651,1,0,0,1
3663,5649,1,0,0,1
3662,5651,1,0,0,1
3662,5652,1,0,0,1
3662,5651,1,0,0,1
3662,5651,1,0,0,1
3662,5652,1,0,0,1
3661,5652,1,0,0,1
3661,5652,1,0,0,1
3661,5652,1,0,0,1
3661,5652,1,0,0,1
3660,5653,1,0,0,1
3660,5653,1,0,0,1
3660,5652,1,0,0,1
3660,5652,1,0,0,1
3659,5652,1,0,0,1
3660,5652,1,0,0,1
3660,5652,1,0,0,1
3659,5652,1,0,0,1
3659,5654,1,0,0,1
3659,5657,1,0,0,1
3660,5659,1,0,0,1
3659,5662,1,0,0,1
3658,5665,1,0,0,1
3659,5668,1,0,0,1
3660,5671,1,0,0,1
3660,5672,1,0,0,1
3662,5675,1,0,0,1
3664,5678,1,0,0,1
3666,5681,1,0,0,1
3668,5684,1,0,0,0
3670,5686,1,0,0,0
3671,5688,1,0,0,0
3670,5688,1,0,0,0
3669,5689,1,0,0,0
3670,5690,1,0,0,0
3669,5691,1,0,0,0
3667,5693,1,0,0,0
3666,5693,1,0,0,0
3665,5693,1,0,0,0
3663,5694,1,0,0,0
3663,5694,1,0,0,0
3663,5695,1,0,0,0
3664,5696,1,0,0,0
3663,5696,1,0,0,0
3664,5696,1,0,0,0
3664,5696,1,0,0,0
3663,5698,1,0,0,0
3662,5701,1,0,0,0
3663,5700,1,0,0,0
3662,5703,1,0,0,0
3661,5702,1,0,0,0
3660,5704,1,0,0,0
3659,5705,1,0,0,0
3659,5706,1,0,0,0
3659,5707,1,0,0,0
3658,5709,1,0,0,0
3658,5709,1,0,0,0
3658,5709,1,0,0,0
3658,5710,1,0,0,0
3658,5711,1,0,0,0
3657,5713,1,0,0,0
3655,5716,1,0,0,0
3655,5717,1,0,0,0
3654,5717,1,0,0,0
3654,5717,1,0,0,0
3654,5717,1,0,0,0
3655,5716,1,0,0,0
3655,5716,1,0,0,0
3655,5716,1,0,0,0
3655,5716,1,0,0,0
3655,5715,1,0,0,0
3655,5715,1,0,0,0
3655,5715,1,0,0,0
3655,5715,1,0,0,0
3655,5715,1,0,0,0
3654,5716,1,0,0,0
3653,5718,1,0,0,0
3653,5720,1,0,0,0
3653,5720,1,0,0,0
3653,5721,1,0,0,0
3652,5722,1,0,0,0
3651,5723,1,0,0,0
3650,5725,1,0,0,0
3650,5725,1,0,0,0
3649,5726,1,0,0,0
3649,5727,1,0,0,0
3649,5727,1,0,0,0
3649,5730,1,0,0,0
3646,5729,1,0,0,0
3647,5730,1,0,0,0
3646,5730,1,0,0,0
3648,5727,1,0,0,0
3647,5728,1,0,0,0
3646,5728,1,0,0,0
3646,5728,1,0,0,0
3645,5728,1,0,0,0
3644,5730,1,0,0,0
3643,5730,1,0,0,0
3642,5731,1,0,0,0
3641,5731,1,0,0,0
3639,5731,1,0,0,0
3638,5732,1,0,0,0
3638,5731,1,0,0,0
3638,5731,1,0,0,0
3638,5732,1,0,0,0
3638,5732,1,0,0,0
3637,5732,1,0,0,0
3637,5732,1,0,0,0
3636,5732,1,0,0,0
3635,5733,1,0,0,0
3634,5734,1,0,0,0
3633,5734,1,0,0,0
3632,5735,1,0,0,0
3632,5735,1,0,0,0
3631,5735,1,0,0,0
3630,5735,1,0,0,0
3631,5734,1,0,0,0
3631,5735,1,0,0,0
3629,5735,1,0,0,0
3628,5736,1,0,0,0
3627,5736,1,0,0,0
3627,5737,1,0,0,0
3627,5737,1,0,0,0
3626,5737,1,0,0,0
3626,5737,0,0,0,0
3626,5736,0,0,0,0
3627,5737,0,0,0,0
3627,5738,0,0,0,0
3626,5738,0,0,0,0
3625,5737,0,0,0,0
3627,5736,0,0,0,0
3627,5736,0,0,0,0
3626,5736,0,0,0,0
3626,5736,0,0,0,0
3625,5737,0,0,0,0
3625,5738,0,0,0,0
3623,5739,0,0,0,0
3623,5740,0,0,0,0
3622,5740,0,0,0,0
3622,5740,0,0,0,0
3621,5741,0,0,0,0
3619,5741,0,0,0,0
3617,5742,0,0,1,0
3618,5742,0,0,1,0
3618,5742,0,0,1,0
3618,5742,0,0,1,0
3617,5743,0,0,1,0
3617,5743,0,0,1,0
3618,5742,0,0,1,0
3618,5742,0,0,1,0
3618,5743,0,0,1,0
3617,5743,0,0,1,0
3618,5742,0,0,1,0
3617,5743,0,0,1,0
3617,5742,0,0,1,0
3617,5743,0,0,1,0
3617,5743,0,0,1,0
3617,5742,0,0,1,0
3615,5742,0,0,1,0
3615,5742,0,0,1,0
3616,5743,0,0,1,0
3615,5742,0,0,1,0
3615,5742,0,0,1,0
3616,5743,0,0,1,0
3615,5742,0,0,1,0
3616,5741,0,0,1,0
3617,5741,0,0,1,0
3616,5743,0,0,1,0
3616,5742,0,0,1,0
3616,5742,0,0,1,0
3616,5743,0,0,1,0
3615,5743,0,0,1,0
3615,5744,0,0,1,0
3613,5744,0,0,1,0
3613,5744,0,0,1,0
3613,5744,0,0,1,0
3612,5743,0,0,1,0
3611,5744,0,0,1,0
3611,5742,0,0,0,0
3612,5743,0,0,0,0
3611,5743,0,0,0,0
3609,5744,0,0,0,0
3610,5743,0,0,0,0
3609,5744,0,0,0,0
3610,5744,0,0,0,0
3609,5744,0,0,0,0
3609,5745,0,0,0,0
3608,5746,0,0,0,0
3608,5749,0,0,0,0
3608,5749,0,0,0,0
3607,5748,0,0,0,0
3607,5749,0,0,0,0
3607,5749,0,0,0,0
3606,5750,0,0,0,0
3605,5749,0,0,0,0
3606,5747,0,0,0,0
3608,5747,0,0,0,0
3608,5748,0,0,0,0
3610,5750,0,0,0,0
3612,5752,0,0,0,0
3612,5754,0,0,0,0
3613,5756,0,0,0,0
3614,5757,0,0,0,0
3614,5756,0,0,0,0
3614,5757,0,0,0,0
3616,5756,0,0,0,0
3617,5757,0,0,0,0
3617,5760,0,0,0,0
3617,5763,0,0,0,0
3616,5765,0,0,0,0
3617,5767,0,0,0,0
3617,5770,0,0,1,0
3615,5773,0,0,1,0
3615,5776,0,0,1,0
3616,5778,0,0,1,0
3618,5781,0,0,1,0
3620,5784,0,0,1,0
3621,5786,0,0,1,0
3620,5789,0,0,1,0
3618,5792,0,0,1,0
3618,5795,0,0,1,0
3617,5799,0,0,1,0
3614,5802,0,0,0,0
3612,5805,0,0,0,0
3610,5809,0,0,0,0
3609,5812,0,0,0,0
3609,5815,0,0,0,0
3609,5816,0,0,0,0
3610,5819,0,0,0,0
3609,5822,0,0,0,0
3609,5824,0,0,0,0
3606,5827,0,0,0,0
3606,5828,0,0,0,0
3605,5830,0,0,0,0
3605,5831,0,0,0,0
3604,5832,0,0,0,0
3604,5833,0,0,0,0
3604,5835,0,0,0,0
3604,5838,0,0,0,0
3605,5840,0,0,0,0
3604,5842,0,0,0,0
3603,5842,0,0,0,0
3602,5844,0,0,0,0
3601,5845,0,0,0,0
3600,5846,0,0,0,0
3599,5848,0,0,0,0
3597,5849,0,0,0,0
3595,5851,0,0,0,0
3592,5853,0,0,0,0
3590,5854,0,0,0,0
3589,5853,0,0,0,0
3590,5851,0,0,0,0
3589,5851,0,0,0,0
3588,5851,0,0,0,0
3587,5851,0,0,0,0
3585,5852,0,0,0,0
3582,5854,0,0,0,0
3581,5855,0,0,0,0
3578,5857,0,0,0,0
3574,5857,0,0,0,0
3570,5858,0,0,0,0
3568,5859,0,0,0,0
3565,5860,0,0,0,0
3563,5861,0,0,0,0
3562,5862,0,0,0,0
3561,5863,0,0,0,0
3559,5865,0,0,0,0
3558,5866,0,0,0,0
3557,5867,0,0,0,0
3557,5868,0,0,0,0
3557,5869,0,0,0,0
3556,5870,0,0,0,0
3557,5872,0,0,0,0
3557,5873,0,0,0,0
3557,5875,0,0,0,0
3556,5877,0,0,0,0
3553,5879,0,0,0,0
3551,5884,0,0,0,0
3549,5888,0,0,0,0
3547,5892,0,0,0,0
3545,5897,0,0,0,0
3543,5901,0,0,0,0
3541,5904,0,0,0,0
3540,5907,0,0,0,0
3539,5910,0,0,0,0
3538,5912,0,0,0,0
3537,5914,0,0,0,0
3536,5916,0,0,0,0
3532,5850,0,0,0,0
3532,5851,0,0,0,0
3529,5851,0,0,0,0
3525,5850,0,0,0,0
3522,5849,0,0,0,0
3519,5848,0,0,0,0
3517,5847,0,0,0,0
3515,5846,0,0,0,0
3514,5844,0,0,0,0
3511,5842,0,0,0,0
3508,5841,0,0,0,0
3506,5839,0,0,0,0
3504,5837,0,0,0,0
3503,5834,0,0,0,0
3499,5833,0,0,0,0
3497,5831,0,0,0,0
3496,5830,0,0,0,0
3493,5829,0,0,0,0
3492,5827,0,0,0,0
3491,5827,0,0,0,0
3490,5826,0,0,0,0
3488,5825,0,0,0,0
3486,5827,0,0,0,0
3486,5828,0,0,0,0
3486,5829,0,0,0,0
3486,5828,0,0,0,0
3486,5827,0,0,0,0
3487,5826,0,0,0,0
3487,5828,0,0,0,0
3486,5829,0,0,0,0
3485,5831,0,0,0,0
3482,5833,0,0,0,0
3481,5833,0,0,0,0
3479,5834,0,0,0,0
3478,5835,0,0,0,0
3477,5836,0,0,0,0
3475,5836,0,0,0,0
3474,5836,0,0,0,0
3473,5836,0,0,0,0
3470,5836,0,0,0,0
3469,5835,0,0,0,0
3467,5835,0,0,0,0
3465,5835,0,0,0,0
3465,5835,0,0,0,0
3464,5833,0,0,0,0
3463,5832,0,0,0,0
3463,5832,0,0,0,0
3463,5832,0,0,0,0
3462,5833,0,0,0,0
3460,5833,0,0,0,0
3458,5832,0,0,0,0
3455,5831,0,0,0,0
3454,5832,0,0,0,0
3452,5832,0,0,0,0
3449,5832,0,0,0,0
3446,5831,0,0,0,0
3444,5831,0,0,0,0
3444,5831,0,0,0,0
3442,5831,0,0,0,0
3441,5832,0,0,0,0
3440,5832,0,0,0,0
3440,5833,0,0,0,0
3439,5834,0,0,0,0
3439,5833,0,0,0,0
3438,5833,0,0,0,0
3438,5834,0,0,0,0
3438,5833,0,0,0,0
3437,5833,0,0,0,0
3437,5834,0,0,0,0
3437,5834,0,0,0,0
3436,5834,0,0,0,0
3436,5834,0,0,0,0
3436,5834,0,0,0,0
3436,5834,0,0,0,0
3434,5836,0,0,0,0
3436,5835,0,0,0,0
3436,5834,0,0,0,0
3436,5835,0,0,0,0
3437,5835,0,0,0,0
3436,5834,0,0,0,0
3436,5834,0,0,0,0
3436,5834,0,0,0,0
3436,5834,0,0,0,0
3436,5834,0,0,0,0
3435,5834,0,0,0,0
3435,5834,0,0,0,0
3434,5835,0,0,0,0
3434,5835,0,0,0,0
3434,5835,0,0,0,0
3433,5835,0,0,0,0
3431,5836,0,0,0,0
3431,5835,0,0,0,0
3432,5835,0,0,0,0
3431,5835,0,0,0,0
3432,5834,0,0,0,0
3432,5835,0,0,0,0
3431,5835,0,0,0,0
3429,5837,0,0,0,0
3430,5837,0,0,0,0
3429,5838,0,0,0,0
3429,5835,0,0,0,0
3428,5835,0,0,0,0
3428,5835,0,0,0,0
3428,5835,0,0,0,0
3427,5836,0,0,0,0
3426,5837,0,0,0,0
3426,5837,0,0,0,0
3426,5837,0,0,0,0
